revision_id,revision_page_id,tag_id
171657605,1127557,12
27660894,1133961,12
564246323,1535704,1
775289423,23441532,11
100017571,4815926,1
104330810,893041,2
44533504,410340,2
797350226,9612684,1
116555576,1011,1
164010445,8730978,11
24897692,15912,11
25603069,85846,12
210753598,152447,2
646098072,39541161,1
271225194,50601,2
83182458,3564347,12
266664141,225204,12
303211354,9313589,12
372659960,15705649,12
341878550,5310,12
135249056,108956,11
303271351,255999,11
259950191,14302548,11
224077356,18226338,11
261111446,664786,1
705598417,1829286,1
444734102,3837727,12
272590624,94972,12
368017503,25395786,12
113427795,186260,1
247878804,7955886,11
266361945,2647814,11
