"id","page_id","created_at","table_count","changed_tables"
222684668,3365956,2008-06-30T16:39:26Z,143,3
222765118,3536351,2008-07-01T00:21:16Z,12,5
222919606,9504027,2008-07-01T19:11:05Z,7,2
223109055,893411,2008-07-02T16:42:44Z,2,4
223789807,167378,2008-07-05T20:36:18Z,38,6
223845227,18935447,2008-07-06T03:09:53Z,0,2
223984303,14303467,2008-07-06T20:40:44Z,4,2
224006788,12086279,2008-07-06T22:28:13Z,2,2
224077356,18226338,2008-07-07T05:27:16Z,0,2
224115105,5816836,2008-07-07T11:21:10Z,2,2
224137586,11991546,2008-07-07T14:09:44Z,2,2
224260377,59755,2008-07-08T01:20:40Z,3,2
224268689,16921855,2008-07-08T02:14:26Z,2,2
224473215,21883857,2008-07-09T00:15:01Z,14,2
224500668,43922,2008-07-09T03:25:34Z,2,2
224618989,12629319,2008-07-09T18:04:47Z,1,2
224664049,18370561,2008-07-09T21:38:20Z,1,1
224721591,689527,2008-07-10T03:16:33Z,0,2
225041984,5689284,2008-07-11T16:37:53Z,15,2
225495092,638360,2008-07-14T00:14:31Z,2,2
225611997,8686380,2008-07-14T15:34:03Z,1,2
225780850,10977227,2008-07-15T10:57:19Z,21,10
225878777,8818816,2008-07-15T20:47:26Z,2,2
225985546,18458459,2008-07-16T09:40:15Z,1,1
225991979,6945948,2008-07-16T10:31:54Z,19,2
226242349,39138667,2008-07-17T14:02:08Z,2,2
226400365,17090711,2008-07-18T06:32:37Z,8,2
226484973,10913139,2008-07-18T17:50:50Z,4,2
226649099,795137,2008-07-19T16:17:44Z,2,1
226793944,357220,2008-07-20T11:46:59Z,12,2
226836111,2117270,2008-07-20T17:15:48Z,0,2
226859750,12658857,2008-07-20T19:57:07Z,0,2
227038468,16974913,2008-07-21T18:04:41Z,2,2
227265971,426484,2008-07-22T19:51:50Z,23,2
227435070,7641257,2008-07-23T16:00:29Z,0,2
227473683,248255,2008-07-23T19:29:40Z,0,2
227671381,1379565,2008-07-24T18:09:51Z,2,2
227697288,4132613,2008-07-24T20:35:41Z,18,2
227729300,307050,2008-07-24T23:50:16Z,20,2
228029983,2688239,2008-07-26T16:31:46Z,2,2
228051239,16085505,2008-07-26T19:01:03Z,3,2
228080049,12607832,2008-07-26T22:10:20Z,1,2
228108036,80824,2008-07-27T01:44:24Z,5,2
228157514,657531,2008-07-27T08:46:08Z,2,2
228189784,18604315,2008-07-27T13:56:56Z,6,6
228193454,17524651,2008-07-27T14:24:28Z,2,2
228253741,33879,2008-07-27T20:52:16Z,4,2
228329835,14870870,2008-07-28T05:17:11Z,11,3
228463616,2823582,2008-07-28T20:27:29Z,2,2
228777650,757383,2008-07-30T09:24:15Z,36,10
228803578,582473,2008-07-30T13:11:47Z,2,2
228884379,511806,2008-07-30T20:59:25Z,6,4
229347017,1648419,2008-08-02T03:20:01Z,2,2
229529204,1467692,2008-08-03T04:47:49Z,8,2
229780750,8426563,2008-08-04T14:24:36Z,27,2
229896959,10325195,2008-08-05T01:43:53Z,10,2
229904988,18562984,2008-08-05T02:38:33Z,32,2
230078196,1076869,2008-08-05T22:32:29Z,22,8
230162849,177066,2008-08-06T09:21:19Z,4,4
230268903,148983,2008-08-06T20:39:02Z,6,2
230627289,18842323,2008-08-08T15:22:07Z,2,2
231233344,4372913,2008-08-11T14:18:33Z,1,1
231266068,18812209,2008-08-11T17:20:12Z,2,2
231585158,12741336,2008-08-13T02:00:14Z,2,2
231602930,16118202,2008-08-13T03:49:11Z,22,2
231605340,742964,2008-08-13T04:01:25Z,4,2
231677785,10955187,2008-08-13T13:27:58Z,54,2
231710570,5310447,2008-08-13T16:39:00Z,2,2
231859821,526734,2008-08-14T07:34:19Z,3,3
232060969,109028,2008-08-15T06:36:35Z,2,6
232375307,10550213,2008-08-16T21:07:10Z,8,2
232457609,29234,2008-08-17T08:14:47Z,6,2
232500645,18890984,2008-08-17T14:54:49Z,12,4
232625179,343524,2008-08-18T05:15:02Z,4,4
232758947,13959,2008-08-18T20:28:36Z,0,3
232912644,18576298,2008-08-19T14:42:07Z,0,2
233391363,1192925,2008-08-21T19:49:37Z,2,2
233550943,236447,2008-08-22T15:20:56Z,2,2
233662995,9624237,2008-08-23T02:56:33Z,2,2
233691399,11145219,2008-08-23T07:01:59Z,0,3
233734861,14247809,2008-08-23T13:56:16Z,2,2
233740938,18788983,2008-08-23T14:34:51Z,4,2
233865893,13441147,2008-08-24T04:13:36Z,2,2
234024352,4099353,2008-08-24T23:21:51Z,5,5
234101203,19023593,2008-08-25T08:44:59Z,2,2
234251111,5329520,2008-08-26T00:51:18Z,0,2
234538069,250499,2008-08-27T10:25:13Z,7,2
234724080,8511707,2008-08-28T05:17:35Z,4,4
234771353,4759183,2008-08-28T12:41:27Z,2,2
234956537,2399838,2008-08-29T09:27:38Z,1,2
235058885,15274957,2008-08-29T20:42:04Z,3,3
235131990,621063,2008-08-30T05:30:34Z,4,2
235671189,86294,2008-09-01T21:12:15Z,4,3
235687845,160851,2008-09-01T22:35:44Z,2,2
236298884,186367,2008-09-04T19:35:54Z,2,2
236381043,17939116,2008-09-05T04:00:31Z,5,4
236660722,20032,2008-09-06T14:38:34Z,3,2
236800089,14231193,2008-09-07T05:08:20Z,29,2
236801141,12755356,2008-09-07T05:15:48Z,2,2
236983891,17037243,2008-09-08T01:57:18Z,0,1
237001374,7546657,2008-09-08T04:01:13Z,21,2
237097914,17288411,2008-09-08T17:18:17Z,4,2
237248988,19908980,2008-09-09T09:47:22Z,2,2
237490454,19381538,2008-09-10T13:05:36Z,10,2
237533666,53316,2008-09-10T17:20:50Z,10,2
237643353,32387701,2008-09-11T03:54:44Z,3,2
237807647,230319,2008-09-11T22:15:58Z,11,8
237847062,18522615,2008-09-12T02:09:01Z,2,4
237954700,384758,2008-09-12T15:57:43Z,2,2
238653450,1448019,2008-09-15T20:06:10Z,2,2
239168850,348450,2008-09-18T02:14:01Z,8,2
239312225,18360639,2008-09-18T16:03:19Z,0,4
239526208,19385289,2008-09-19T10:57:43Z,28,28
240032905,2159571,2008-09-21T17:09:43Z,10,2
240349496,18767391,2008-09-23T02:22:18Z,4,2
240517153,22915,2008-09-23T20:07:52Z,8,2
240957937,6237101,2008-09-25T18:36:02Z,3,2
241161111,9320297,2008-09-26T17:01:02Z,4,2
241381517,2419014,2008-09-27T19:46:29Z,26,2
241556955,340439,2008-09-28T16:24:40Z,129,2
241593512,5299,2008-09-28T19:24:32Z,5,5
241911710,19531673,2008-09-30T01:33:39Z,0,1
242473446,9285385,2008-10-02T11:26:05Z,2,2
242810706,39512776,2008-10-03T19:30:28Z,3,2
243004223,5169737,2008-10-04T18:31:34Z,6,2
243298689,1505224,2008-10-05T23:30:03Z,4,2
243418451,150340,2008-10-06T12:59:12Z,11,2
243806054,10593955,2008-10-08T02:47:49Z,4,2
244090512,73333,2008-10-09T08:51:49Z,0,2
244094771,19152109,2008-10-09T09:38:33Z,2,2
244244278,4080979,2008-10-09T22:57:58Z,2,2
244567150,6171783,2008-10-11T13:40:47Z,24,16
244701872,20097,2008-10-12T03:09:56Z,0,4
244899848,539794,2008-10-13T02:11:01Z,4,2
245141072,14005131,2008-10-14T02:50:12Z,4,2
245216531,19773881,2008-10-14T13:31:41Z,2,2
245533245,6955945,2008-10-15T21:49:48Z,2,2
245627038,1650640,2008-10-16T08:49:22Z,2,2
245775955,19809185,2008-10-16T23:14:01Z,0,6
245818506,12673430,2008-10-17T03:37:14Z,6,2
245920308,17545729,2008-10-17T16:29:06Z,0,9
245937213,277289,2008-10-17T17:58:12Z,4,2
246165052,181556,2008-10-18T21:45:16Z,1,2
246404108,356970,2008-10-20T00:58:30Z,3,3
246464963,6948984,2008-10-20T09:38:34Z,4,4
246580095,25735,2008-10-20T21:05:52Z,1,2
246780575,3357322,2008-10-21T19:09:11Z,3,2
246970159,10103895,2008-10-22T16:10:42Z,6,5
247021358,5796612,2008-10-22T20:24:56Z,8,2
247025252,1581867,2008-10-22T20:41:43Z,2,2
247108596,6142032,2008-10-23T04:49:07Z,0,2
247286133,651702,2008-10-24T00:26:40Z,6,2
247412810,461242,2008-10-24T16:59:43Z,0,3
247428176,9011021,2008-10-24T18:27:43Z,4,2
247598521,14059031,2008-10-25T16:03:22Z,2,2
247677127,11247343,2008-10-26T00:19:52Z,36,2
247770223,513390,2008-10-26T13:43:16Z,149,2
247878804,7955886,2008-10-27T00:04:11Z,0,2
248202873,5755439,2008-10-28T14:58:39Z,20,20
248301897,6203578,2008-10-28T23:33:00Z,0,1
248574098,19361483,2008-10-30T07:37:22Z,3,2
248639663,11464120,2008-10-30T16:28:35Z,2,2
248830203,28288,2008-10-31T15:20:23Z,4,4
248878153,19504863,2008-10-31T20:11:44Z,6,2
248927137,158771,2008-11-01T01:48:56Z,2,2
249164172,11381701,2008-11-02T10:33:09Z,12,2
249241897,13107435,2008-11-02T19:36:28Z,25,2
249348619,17375474,2008-11-03T06:02:46Z,2,2
249379163,5822681,2008-11-03T10:59:46Z,10,2
249505578,13787924,2008-11-03T22:25:04Z,0,2
249511943,18247837,2008-11-03T22:54:13Z,1,2
249522081,16842841,2008-11-03T23:41:00Z,4,2
249662964,838950,2008-11-04T16:08:57Z,2,2
249711406,679693,2008-11-04T20:04:06Z,2,2
249716392,2990151,2008-11-04T20:27:32Z,4,2
249750102,5906,2008-11-04T23:29:29Z,0,2
250069625,2043791,2008-11-06T18:18:45Z,21,2
250151424,344634,2008-11-07T01:42:25Z,0,2
250158993,164226,2008-11-07T02:30:14Z,4,4
250219216,16846239,2008-11-07T12:10:36Z,6,2
250230905,7151015,2008-11-07T13:34:14Z,6,2
250347059,5199402,2008-11-08T00:30:42Z,13,2
250396653,791707,2008-11-08T07:08:14Z,4,2
250415807,8637246,2008-11-08T11:05:42Z,2,2
250474926,60633,2008-11-08T17:52:38Z,2,2
250504363,5987,2008-11-08T20:44:11Z,11,2
250547569,1344546,2008-11-09T01:16:09Z,3,2
250584713,13156300,2008-11-09T04:47:22Z,2,2
250593923,3462900,2008-11-09T05:44:41Z,2,2
250599080,11437460,2008-11-09T06:23:30Z,2,2
250998071,3992164,2008-11-11T00:45:24Z,22,2
251328325,2514216,2008-11-12T12:43:51Z,14,8
252191139,7826505,2008-11-16T18:01:26Z,4,4
252208381,10156970,2008-11-16T19:45:02Z,12,2
252430044,21883857,2008-11-17T20:34:33Z,16,2
252715928,42627,2008-11-19T03:46:16Z,2,2
252771188,20290183,2008-11-19T13:05:10Z,0,3
252811054,5704942,2008-11-19T17:26:24Z,2,2
253106958,17901155,2008-11-21T01:50:19Z,4,2
253177717,18999667,2008-11-21T12:50:07Z,0,2
253227536,3152275,2008-11-21T17:49:36Z,0,1
253451506,3264698,2008-11-22T20:13:55Z,8,8
253563758,8670205,2008-11-23T09:55:37Z,2,5
253691077,221962,2008-11-24T00:02:42Z,2,2
253990544,20072728,2008-11-25T11:54:27Z,2,2
254080270,3900384,2008-11-25T20:26:10Z,5,4
254240450,20409588,2008-11-26T15:36:30Z,0,2
254248512,2739445,2008-11-26T16:30:43Z,16,2
254289420,605581,2008-11-26T20:17:20Z,2,2
254962037,16976547,2008-11-30T08:57:22Z,7,4
255180762,20497527,2008-12-01T10:36:32Z,6,2
255571952,966943,2008-12-03T04:16:08Z,32,2
255628257,15622490,2008-12-03T13:39:08Z,4,4
255666109,873436,2008-12-03T17:33:51Z,0,2
255777153,13521735,2008-12-04T03:48:40Z,7,3
255957674,14203818,2008-12-05T01:39:09Z,2,2
255979484,3826186,2008-12-05T03:58:17Z,3,2
256029899,1962617,2008-12-05T12:41:23Z,0,6
256245576,249627,2008-12-06T16:00:48Z,12,2
256593991,66051,2008-12-08T09:48:05Z,4,2
256612200,60043,2008-12-08T12:51:00Z,50,2
256846553,36741,2008-12-09T15:48:30Z,2,2
256987527,1272844,2008-12-10T04:47:57Z,7,8
257232446,6833284,2008-12-11T07:14:38Z,0,20
257315292,1848921,2008-12-11T18:20:14Z,2,3
257511874,749973,2008-12-12T16:04:19Z,2,2
257616330,17260704,2008-12-13T02:46:16Z,2,2
257821944,5777065,2008-12-14T02:39:33Z,42,2
258028067,959184,2008-12-15T01:44:15Z,2,2
258250717,19522363,2008-12-16T01:01:55Z,2,2
259050084,20597634,2008-12-19T22:14:26Z,15,15
259133038,20553594,2008-12-20T08:56:37Z,2,2
259270123,20608743,2008-12-21T02:05:29Z,3,3
259419112,247805,2008-12-21T22:28:50Z,83,2
259446840,1569780,2008-12-22T01:32:36Z,2,2
259517769,11884,2008-12-22T12:31:18Z,18,2
259950191,14302548,2008-12-24T19:49:28Z,0,2
259988671,2274336,2008-12-25T01:06:22Z,2,5
260494378,370200,2008-12-28T14:56:22Z,8,2
260585532,2298105,2008-12-29T00:51:30Z,0,2
261075974,495028,2008-12-31T12:00:40Z,2,4
261111446,664786,2008-12-31T16:43:59Z,0,2
261256473,14070756,2009-01-01T12:34:46Z,2,2
261557629,6741484,2009-01-03T00:00:47Z,4,2
261998682,20814036,2009-01-05T00:47:58Z,11,2
262049734,20958919,2009-01-05T06:45:51Z,8,8
262054574,20959191,2009-01-05T07:33:50Z,1,1
262087709,8288153,2009-01-05T13:35:48Z,0,2
262329891,3484664,2009-01-06T16:45:23Z,5,2
262427020,18311159,2009-01-07T01:02:35Z,156,2
262537428,203864,2009-01-07T15:27:01Z,2,2
262749756,2121712,2009-01-08T14:10:31Z,32,2
262861585,20741014,2009-01-08T23:59:19Z,1,2
263019871,20911851,2009-01-09T18:54:51Z,2,2
263084567,4848143,2009-01-10T00:44:16Z,18,18
263498908,2453243,2009-01-12T01:46:23Z,16,2
263836121,20878677,2009-01-13T16:59:07Z,32,2
263965049,20683917,2009-01-14T03:37:20Z,0,2
263965540,17856891,2009-01-14T03:39:51Z,20,18
263975901,221677,2009-01-14T04:53:00Z,30,2
264139159,195833,2009-01-14T23:01:05Z,1,2
264163228,689527,2009-01-15T01:14:36Z,2,2
264467250,18096566,2009-01-16T14:41:32Z,2,2
264526571,3139417,2009-01-16T20:06:30Z,2,2
264566908,9982733,2009-01-16T23:38:46Z,4,2
264682552,21311313,2009-01-17T15:58:56Z,18,2
264691477,11983273,2009-01-17T16:54:41Z,2,2
264822766,99808,2009-01-18T06:43:59Z,12,2
264888303,10637245,2009-01-18T16:21:26Z,13,2
265321334,2248735,2009-01-20T18:05:13Z,2,4
265363120,9411948,2009-01-20T21:54:47Z,2,2
265747322,203456,2009-01-22T18:11:07Z,0,11
265873582,12136398,2009-01-23T06:55:33Z,2,2
266017384,63380,2009-01-23T23:57:34Z,2,2
266147547,8096709,2009-01-24T17:51:38Z,9,3
266325783,15449759,2009-01-25T15:33:20Z,4,2
266361945,2647814,2009-01-25T19:05:11Z,13,9
266440770,18438369,2009-01-26T02:19:22Z,5,3
266664141,225204,2009-01-27T02:03:41Z,8,2
266705135,34069,2009-01-27T07:16:04Z,2,2
266992585,18538784,2009-01-28T16:34:59Z,2,2
267078994,2872825,2009-01-28T23:33:55Z,1,2
267130692,1177569,2009-01-29T04:54:44Z,0,2
267344787,4416101,2009-01-30T04:53:45Z,2,2
267528809,581509,2009-01-31T02:06:33Z,8,2
267716417,1067977,2009-01-31T22:58:35Z,2,2
267751071,18104448,2009-02-01T02:35:19Z,6,2
268041798,9758438,2009-02-02T15:04:32Z,3,2
268252161,17164890,2009-02-03T14:28:07Z,11,2
268335202,11262088,2009-02-03T21:42:56Z,2,2
268337882,11426658,2009-02-03T21:55:43Z,19,2
268983452,15325500,2009-02-06T20:19:37Z,8,2
269180860,19828159,2009-02-07T19:49:46Z,4,2
269316301,21133549,2009-02-08T12:32:51Z,2,2
269579202,997410,2009-02-09T18:09:25Z,11,11
269687757,32509,2009-02-10T02:52:01Z,11,2
269997922,2872825,2009-02-11T13:55:03Z,1,2
270274202,17965515,2009-02-12T19:06:23Z,4,2
270376563,18686399,2009-02-13T04:38:47Z,3,2
270386374,717037,2009-02-13T05:59:46Z,2,2
270737729,6538152,2009-02-14T21:22:46Z,1,1
270883083,278018,2009-02-15T13:17:09Z,2,2
271144333,5819521,2009-02-16T16:54:54Z,12,2
271164941,2924362,2009-02-16T18:44:38Z,12,2
271225194,50601,2009-02-16T23:39:46Z,0,3
271429136,958050,2009-02-17T21:46:23Z,2,2
271489586,21586858,2009-02-18T02:48:40Z,4,4
271921657,12950,2009-02-19T21:34:08Z,0,3
271944375,18774671,2009-02-19T23:15:50Z,6,2
272357366,21643540,2009-02-21T22:20:03Z,3,3
272466859,10654796,2009-02-22T10:38:40Z,2,2
272590624,94972,2009-02-22T22:30:10Z,7,8
272645796,174952,2009-02-23T03:44:17Z,2,2
272730170,2649459,2009-02-23T15:15:33Z,21,3
272805513,2161508,2009-02-23T21:11:12Z,13,10
273047210,30139976,2009-02-24T21:36:12Z,0,2
273358803,4414023,2009-02-26T04:38:02Z,16,3
273369869,10851639,2009-02-26T05:59:18Z,1,2
273474121,19017269,2009-02-26T19:00:36Z,22,6
273476415,12481353,2009-02-26T19:10:01Z,0,10
273990059,21750961,2009-02-28T22:40:23Z,32,32
274443219,5222270,2009-03-02T15:29:36Z,6,4
274556460,4306972,2009-03-02T23:24:27Z,11,5
274704776,14666843,2009-03-03T15:52:53Z,12,2
274714472,4150511,2009-03-03T16:46:24Z,2,2
274782917,3496777,2009-03-03T22:27:29Z,2,2
274836395,10572765,2009-03-04T02:51:35Z,2,2
275619857,3124281,2009-03-07T16:21:34Z,2,2
275702378,20691673,2009-03-08T00:06:13Z,0,6
275804758,747522,2009-03-08T13:30:24Z,7,2
276069115,5061945,2009-03-09T17:18:50Z,2,4
276106060,78455,2009-03-09T20:46:15Z,30,6
276451304,17552543,2009-03-11T05:04:50Z,9,2
276482607,20529744,2009-03-11T09:45:50Z,4,2
276703433,2056624,2009-03-12T08:04:28Z,0,1
277174417,7473,2009-03-14T13:01:13Z,0,7
277245090,21973024,2009-03-14T20:07:12Z,0,2
277348030,1296564,2009-03-15T05:55:32Z,4,2
277424472,21435229,2009-03-15T15:55:19Z,10,7
277553354,159748,2009-03-16T02:39:16Z,4,2
277594952,2369517,2009-03-16T07:46:20Z,2,2
277744568,41536,2009-03-16T22:43:41Z,9,2
278331470,21150369,2009-03-19T14:17:22Z,10,2
278780014,21378597,2009-03-21T18:34:59Z,4,2
279049761,8594361,2009-03-23T00:25:35Z,8,2
279160564,11088787,2009-03-23T15:07:53Z,8,6
279385891,18966176,2009-03-24T16:11:59Z,2,2
279399842,1225277,2009-03-24T17:26:10Z,11,2
279875805,310708,2009-03-26T21:12:08Z,10,2
280105716,217200,2009-03-27T23:10:41Z,0,2
280288982,9391217,2009-03-28T21:36:34Z,3,2
280633406,23227,2009-03-30T12:20:56Z,3,2
280662486,1000684,2009-03-30T15:35:08Z,20,2
280843981,160126,2009-03-31T11:43:31Z,4,2
280858786,3703508,2009-03-31T13:42:39Z,6,2
280992515,165206,2009-04-01T01:47:49Z,0,2
280999180,8147126,2009-04-01T02:27:06Z,74,2
281109463,879636,2009-04-01T17:09:41Z,0,2
282894309,2114962,2009-04-10T01:51:26Z,2,2
282911692,17204593,2009-04-10T04:02:30Z,8,2
282975857,1974434,2009-04-10T13:57:06Z,23,3
283285466,3979621,2009-04-12T01:33:51Z,21,2
283313047,1778756,2009-04-12T05:30:55Z,4,2
283332435,432284,2009-04-12T09:10:03Z,0,4
283459035,1038194,2009-04-13T00:07:30Z,4,4
283460229,315196,2009-04-13T00:14:18Z,4,2
283657436,1171445,2009-04-13T22:08:14Z,12,4
283720111,397246,2009-04-14T04:29:15Z,2,2
284031835,20554763,2009-04-15T17:29:46Z,2,2
284505702,3992164,2009-04-17T21:55:44Z,24,2
284673221,277037,2009-04-18T20:15:45Z,2,2
284724854,10958682,2009-04-19T01:35:38Z,2,2
284937975,1778758,2009-04-20T03:05:50Z,2,15
284941343,544705,2009-04-20T03:29:51Z,1,2
284945362,23424179,2009-04-20T04:01:14Z,2,2
285696196,298622,2009-04-23T18:18:57Z,4,2
285710951,22538321,2009-04-23T19:44:49Z,3,3
285889829,11666374,2009-04-24T17:28:48Z,0,2
285987342,871579,2009-04-25T04:33:32Z,4,4
286368923,36772726,2009-04-27T03:42:06Z,4,2
286770922,22564832,2009-04-29T01:53:07Z,1,2
286771905,20753871,2009-04-29T01:59:32Z,12,2
286960421,12230730,2009-04-30T00:49:16Z,10,2
287001519,20447292,2009-04-30T06:18:49Z,8,2
287011907,1040948,2009-04-30T08:01:45Z,7,2
287085560,18361730,2009-04-30T17:29:24Z,6,2
287236471,1673300,2009-05-01T12:21:21Z,0,2
287298747,24151,2009-05-01T18:42:29Z,3,2
287480008,21656037,2009-05-02T17:29:49Z,5,4
287550839,17205545,2009-05-03T00:45:08Z,15,2
287648841,12262182,2009-05-03T14:53:12Z,6,2
287814416,22673889,2009-05-04T09:47:51Z,1,2
287897207,22680849,2009-05-04T18:58:36Z,3,3
287946297,22684139,2009-05-04T23:20:55Z,3,3
288132875,18169207,2009-05-05T21:12:20Z,12,3
288147999,905957,2009-05-05T22:28:46Z,4,2
288187259,20753871,2009-05-06T02:19:11Z,12,2
288215170,14157939,2009-05-06T06:04:35Z,2,2
288394472,146054,2009-05-07T02:07:17Z,2,2
288431962,15520871,2009-05-07T07:47:42Z,2,2
288554597,21214873,2009-05-07T21:35:22Z,2,2
288611670,6622547,2009-05-08T04:04:47Z,1,2
288768920,21193910,2009-05-08T23:26:47Z,2,2
288777438,85694,2009-05-09T00:32:17Z,2,2
288855636,19477573,2009-05-09T11:46:24Z,13,4
288916186,17901388,2009-05-09T18:52:28Z,14,1
289090158,362188,2009-05-10T16:53:41Z,11,2
289117065,1266475,2009-05-10T19:43:33Z,0,2
289539842,2532578,2009-05-12T20:39:58Z,0,2
289607268,10169749,2009-05-13T03:24:55Z,2,2
289819072,1843395,2009-05-14T04:53:10Z,10,2
289944566,2129433,2009-05-14T19:42:07Z,9,2
289979521,731981,2009-05-14T22:45:31Z,4,2
290080700,14987776,2009-05-15T12:22:16Z,6,4
290177038,4211095,2009-05-15T21:41:57Z,3,2
290250539,18978751,2009-05-16T06:02:06Z,3,5
290368488,596830,2009-05-16T19:35:04Z,48,2
290388903,1050736,2009-05-16T21:41:30Z,1,2
290543613,6723276,2009-05-17T17:23:38Z,28,2
290722551,11947924,2009-05-18T14:47:43Z,0,1
290748855,237871,2009-05-18T17:05:46Z,2,2
290832679,22852319,2009-05-19T00:10:56Z,12,2
290838157,19929970,2009-05-19T00:41:00Z,2,2
290859319,2998827,2009-05-19T02:41:44Z,14,2
291153015,944017,2009-05-20T10:53:51Z,6,2
291538251,21613382,2009-05-22T03:07:18Z,8,2
291622975,3841047,2009-05-22T14:50:10Z,4,2
291877968,758442,2009-05-23T20:49:42Z,5,1
291900958,22578185,2009-05-23T23:09:52Z,0,2
292138625,17922810,2009-05-25T02:15:45Z,12,6
292287858,679967,2009-05-25T20:12:34Z,9,2
292308154,145320,2009-05-25T22:08:17Z,18,18
292340699,631870,2009-05-26T01:08:57Z,4,2
292427156,1390721,2009-05-26T12:35:59Z,18,2
292569995,9569536,2009-05-27T01:18:22Z,18,2
292743588,3849682,2009-05-27T20:58:48Z,20,2
292794838,12612514,2009-05-28T01:39:07Z,29,2
292884485,14187531,2009-05-28T14:25:06Z,3,4
292925566,228867,2009-05-28T18:07:21Z,1,2
293071547,677901,2009-05-29T10:56:34Z,6,2
293158937,22920162,2009-05-29T20:04:48Z,2,2
293523802,23026261,2009-05-31T15:05:08Z,1,1
293525954,23025799,2009-05-31T15:18:38Z,2,2
293646106,5290678,2009-06-01T03:28:32Z,1,2
294121845,373900,2009-06-03T07:32:39Z,5,2
294226607,22910463,2009-06-03T19:11:02Z,16,2
294603735,18435476,2009-06-05T16:46:38Z,2,2
294722903,17058151,2009-06-06T04:27:49Z,5,3
294810506,17169737,2009-06-06T17:04:38Z,20,2
294873154,8074817,2009-06-06T23:29:30Z,8,3
294919235,85432,2009-06-07T05:12:31Z,6,2
295019671,22460688,2009-06-07T18:38:02Z,2,2
295332951,905957,2009-06-09T07:50:12Z,4,2
295423480,474000,2009-06-09T18:45:12Z,2,2
296042621,2305561,2009-06-12T20:32:31Z,3,3
296046004,3786128,2009-06-12T20:53:41Z,42,8
296415662,3127711,2009-06-14T20:41:58Z,18,18
296957099,18361730,2009-06-17T13:56:11Z,6,2
297049004,248480,2009-06-17T23:03:49Z,6,3
297245885,111690,2009-06-18T21:58:25Z,2,2
297253827,4564604,2009-06-18T22:46:31Z,7,4
297839284,699466,2009-06-22T02:38:59Z,2,2
297959675,1696606,2009-06-22T18:22:08Z,2,2
298078945,23115929,2009-06-23T06:57:05Z,6,2
298142710,23316982,2009-06-23T15:35:05Z,11,9
298216529,17525955,2009-06-23T22:22:18Z,6,2
298353276,6131798,2009-06-24T13:58:27Z,12,2
298588161,457239,2009-06-25T16:52:44Z,0,2
298601353,9067640,2009-06-25T18:17:55Z,25,2
298750207,143206,2009-06-26T13:39:17Z,6,2
299091216,511622,2009-06-28T09:41:50Z,2,2
299101171,19816912,2009-06-28T11:24:15Z,4,2
299197437,5233774,2009-06-28T22:31:14Z,6,2
299279801,23219427,2009-06-29T09:29:03Z,13,4
299479589,21308853,2009-06-30T09:51:41Z,1,1
299481714,596830,2009-06-30T10:14:20Z,48,2
299613619,42076,2009-07-01T01:46:21Z,2,2
299651798,440467,2009-07-01T07:27:54Z,21,2
299754436,3017941,2009-07-01T20:10:39Z,3,2
299819274,20811241,2009-07-02T03:10:48Z,2,2
299823697,19477573,2009-07-02T03:49:56Z,13,2
300061384,1569872,2009-07-03T15:12:42Z,4,2
300120826,2923126,2009-07-03T21:31:34Z,8,2
300309480,13288852,2009-07-04T22:41:24Z,2,2
300331499,12113974,2009-07-05T01:22:43Z,10,2
300384223,4537429,2009-07-05T10:20:36Z,2,2
300423587,965284,2009-07-05T15:43:24Z,12,8
300849328,3444993,2009-07-07T19:24:09Z,8,2
301084823,7661564,2009-07-08T23:11:28Z,15,2
301120782,1021400,2009-07-09T03:18:29Z,2,2
301192095,2137845,2009-07-09T14:15:26Z,37,2
301224067,23551844,2009-07-09T17:36:59Z,11,11
301270028,23554560,2009-07-09T22:25:55Z,1,1
301385714,428422,2009-07-10T15:34:52Z,4,3
301453772,13759786,2009-07-10T22:37:54Z,12,2
301502129,23442113,2009-07-11T05:19:58Z,1,1
301601606,2574542,2009-07-11T22:27:01Z,24,2
301703238,20345569,2009-07-12T15:08:08Z,9,2
301846297,313345,2009-07-13T12:04:25Z,8,2
301860735,22590701,2009-07-13T14:07:03Z,5,2
301923120,23487074,2009-07-13T20:24:17Z,4,4
302016001,4469365,2009-07-14T09:19:16Z,9,2
302205706,380456,2009-07-15T11:04:26Z,2,2
302288184,22605309,2009-07-15T20:47:33Z,2,4
302850746,10947294,2009-07-18T23:00:09Z,33,2
302912304,14537670,2009-07-19T08:25:24Z,9,2
302915090,22605309,2009-07-19T08:54:54Z,4,2
303194983,5027752,2009-07-20T20:08:26Z,6,2
303211354,9313589,2009-07-20T21:40:42Z,7,1
303271351,255999,2009-07-21T03:48:03Z,3,2
303385451,4415445,2009-07-21T18:48:24Z,1,1
303808140,1562935,2009-07-23T20:46:34Z,2,2
303844400,186058,2009-07-24T00:30:28Z,6,3
304271830,1175987,2009-07-26T10:27:18Z,2,2
304319516,17901388,2009-07-26T17:01:19Z,1,2
304966934,2246202,2009-07-29T22:23:19Z,2,2
305023538,18707196,2009-07-30T06:10:59Z,9,2
305377919,361005,2009-08-01T01:17:09Z,3,3
305725624,23817126,2009-08-03T00:36:59Z,0,4
305805880,3528679,2009-08-03T12:29:59Z,5,4
306029924,1938147,2009-08-04T15:43:40Z,3,2
306203040,8692196,2009-08-05T13:19:33Z,15,12
306233878,907506,2009-08-05T16:41:44Z,0,2
