currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,isContributorAnonymous,timeOfDay,dayOfWeek,isMinorEdit,commentLength,isBot,hasPreviousSameContributor,timeSinceLastArticleEdit,sizeChange,timeSinceLastArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,isRankChange,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,previousLength,offensiveWordCountInTables,offensiveWordCountInComment,averageRelativeFrequencyOfNewAddedWords,LZWCompressionRate,KLDOfCharDistribution,isCommentDeleted,isContributorDeleted,revision_id,tag_id
0,0,0,1.0,1.0,1,12,3,0,12,0,1,3,1,3,0,0.0023446658,1,0.0,0.0,0.0,1.0,0,0.052083332,0.6302083,0.0625,0.121212125,2,10,413,0,0,1.0,0.859375,4.958837772397095,0,0,484353436,11
9,2,18,1.0,0.1111111111111111,1,0,6,0,0,0,1,1,779,1,0,0.0015760441,0,2.0,1.0,0.0,0.9411764705882353,0,0.07326008,0.7032967,0.11721612,0.22857143,2,24,248,0,0,1.0,0.9267399267399268,954.9625806451613,0,0,47489036,12
109,4,436,1.0,0.0,1,3,3,0,0,0,1,2795,0,2795,0,0.0056179776,0,0.0,0.0,0.0,0.9963636363636363,1,0.2717492,0.7210165,0.07957707,0.21525338,3,13,5391,3,0,1.0,0.3203487293637544,12.536449638286033,0,0,67175555,12
6,8,48,1.0,0.0,0,9,3,0,73,0,0,3918,8,-1,0,0.0045871558,0,0.0,0.0,0.0,0.9821428571428571,0,0.20414463,0.6781305,0.10493827,0.28434888,20,21,4476,3,0,1.0,0.35789473684210527,1642.480786416443,0,0,741570090,12
1,6,6,1.0,0.0,0,3,1,0,25,0,0,2514,-4,15660,0,0.0043956046,0,0.0,0.0,0.0,0.9833333333333334,0,0.19133371,0.59651095,0.052335396,0.14832535,3,10,1777,76,0,1.0,0.2877017250973845,57.62521102982555,0,0,476573414,12
0,0,0,1.0,1.0,0,2,6,0,62,0,1,8,133,1,0,0.01923077,0,0.0,0.0,0.0,1.0,0,0.06801791,0.6760756,0.124844566,0.25836337,11,20,8047,11,0,2.0,0.3588249286393911,265.19398533615015,0,0,747902629,12
0,0,0,1.0,1.0,0,18,5,1,3,0,0,507,0,-1,1,5.991612E-4,0,0.0,0.0,0.0,1.0,0,0.0,0.8240741,0.10493827,0.14592275,2,17,295,1,0,1.0,0.845679012345679,2096.5052631578947,0,0,101826340,12
0,0,0,1.0,1.0,0,5,4,0,23,0,0,541,18,7905,1,0.0068831625,26,0.0,0.0,0.0,1.0,0,0.31181487,0.5237515,0.02496955,0.1335505,6,11,1648,1,0,1.5,0.3258766626360339,244.44271844660193,0,0,451799637,12
7,2,14,1.0,0.0,1,6,3,0,0,0,0,1043,48,-1,0,3.7878787E-4,0,0.0,0.0,0.0,0.9642857142857143,0,0.2678406,0.8331789,0.08248378,0.17082533,3,21,1260,1,0,1.0,0.544206008583691,4.063492063492063,0,0,421442251,2
7,2,14,1.0,0.0,1,6,3,0,0,0,0,1043,48,-1,0,3.7878787E-4,0,0.0,0.0,0.0,0.9642857142857143,0,0.2678406,0.8331789,0.08248378,0.17082533,3,21,1260,1,0,1.0,0.544206008583691,4.063492063492063,0,0,421442251,11
7,4,28,1.0,0.0,1,17,6,0,17,0,0,19006,-75,-1,0,0.0016129032,0,0.0,0.0,0.0,0.9895833333333334,0,0.056921087,0.7731781,0.10521777,0.17219478,3,23,2289,1,0,1.0,0.4864516129032258,1611.0217562254268,0,0,615722504,3
7,4,28,1.0,0.0,1,17,6,0,17,0,0,19006,-75,-1,0,0.0016129032,0,0.0,0.0,0.0,0.9895833333333334,0,0.056921087,0.7731781,0.10521777,0.17219478,3,23,2289,1,0,1.0,0.4864516129032258,1611.0217562254268,0,0,615722504,5
7,4,28,1.0,0.0,1,17,6,0,17,0,0,19006,-75,-1,0,0.0016129032,0,0.0,0.0,0.0,0.9895833333333334,0,0.056921087,0.7731781,0.10521777,0.17219478,3,23,2289,1,0,1.0,0.4864516129032258,1611.0217562254268,0,0,615722504,11
38,4,152,1.0,0.0,0,23,7,0,30,0,0,8320,260,0,0,0.3243243,0,0.0,0.0,0.0,0.9900990099009901,0,0.05318292,0.7921032,0.1329573,0.21941489,2,21,2491,2,0,1.0,0.3967136150234742,409.02448815736665,0,0,429310558,12
4,27,108,1.0,0.0,1,12,7,0,34,0,0,2013,114,-1,0,0.01923077,0,0.0,0.0,0.0,1.0,0,0.09375,0.5769231,0.19471154,0.675,3,10,401,6,0,1.0,0.7211538461538461,809.4962593516209,0,0,483836879,12
20,4,80,1.0,0.0,1,14,2,0,16,0,0,1221,7,-1,0,0.0020920502,0,0.0,0.0,0.0,0.9285714285714286,0,0.33662552,0.69465023,0.05185185,0.16935484,3,11,1369,0,0,1.0625,0.4189300411522634,828.0761626491358,0,0,447493831,5
23,2,46,1.0,0.0,1,8,1,0,0,0,1,1,0,1,0,0.078431375,7,0.0,0.0,0.0,0.9069767441860465,0,0.023734177,0.84810126,0.10601266,0.14757709,2,34,822,5,0,1.0,0.7120253164556962,769.2457420924575,0,0,144962632,2
23,2,46,1.0,0.0,1,8,1,0,0,0,1,1,0,1,0,0.078431375,7,0.0,0.0,0.0,0.9069767441860465,0,0.023734177,0.84810126,0.10601266,0.14757709,2,34,822,5,0,1.0,0.7120253164556962,769.2457420924575,0,0,144962632,11
17,4,68,1.0,0.058823529411764705,1,10,4,0,31,0,0,1621,1025,73217,0,0.0021242697,1,4.0,1.0,0.0,0.9716981132075472,0,0.10623946,0.79932547,0.16104554,0.30269414,3,15,1174,5,0,1.0,0.4645868465430017,1097.2674616695056,0,0,191392364,12
3,7,21,1.0,0.0,1,3,4,0,13,0,1,2,0,1,0,0.01814059,0,0.0,0.0,0.0,0.9814814814814815,0,0.1559069,0.7220026,0.10715854,0.23349282,2,15,2275,3,0,2.0,0.3295701259227095,418.6021978021978,0,0,799343448,12
13,5,65,1.0,0.3076923076923077,0,6,5,0,26,0,1,6,1705,4,0,0.8947368,0,20.0,4.0,0.0,0.7619047619047619,0,0.021907216,0.7744845,0.13917525,0.22689076,2,16,612,0,0,1.0,0.6349614395886889,10290.971465008759,0,0,756292605,12
147,7,1029,1.0,0.0,0,14,7,1,56,0,0,56706,139,352029,0,0.012048192,0,0.0,0.0,0.0,0.9989518388000361,0,0.09089855,0.61571014,0.1252174,0.31336138,4,27,17260,7,0,1.0,0.2593401540406943,378.03754345307067,0,0,561208305,12
14,4,56,1.0,0.0,1,0,5,0,16,0,0,9713,12,-1,0,0.0038314175,0,0.0,0.0,0.0,0.9905660377358491,0,0.081267215,0.75344354,0.10674931,0.18879415,3,13,1424,1,0,1.0,0.5440165061898212,1930.581059390048,0,0,247286133,12
1,1,1,1.0,0.0,1,15,4,0,14,0,0,167,81,0,0,3.3540165E-4,0,0.0,0.0,0.0,0.0,0,0.0,0.8117647,0.08235294,0.11290322,2,15,232,0,0,1.0,0.8117647058823529,1936.311844077961,0,0,37854991,3
0,0,0,1.0,1.0,1,2,4,0,116,0,0,9140,0,-1,1,0.0014326648,0,0.0,0.0,0.0,1.0,0,0.20028819,0.8386167,0.11815562,0.22714682,2,53,599,0,0,1.0,0.6498559077809798,2959.9596713476676,0,0,578490240,12
0,0,0,1.0,1.0,0,23,6,0,28,1,0,21,1684,-1,0,0.0016025641,0,0.0,0.0,0.0,1.0,0,3.345041E-4,0.53855157,0.06405754,0.135097,9,23,5951,12,0,1.0,0.29218932931928415,2398.8546462779364,0,0,342383543,12
20,6,120,1.0,0.0,1,11,2,0,21,0,0,11595,-14717,-1,0,9.832842E-4,0,0.0,0.0,0.0,0.9971264367816092,0,0.16015233,0.6326919,0.083183005,0.21364221,3,25,10328,9,1,1.4,0.34787382711119985,345.5619063149741,0,0,520576997,3
10,2,20,1.0,0.3,1,20,5,0,25,0,0,7480,-8948,-1,0,0.004048583,0,6.0,3.0,0.0,0.9800000000000001,0,0.13909072,0.70126635,0.09611791,0.20623608,2,15,4765,2,0,1.2352941,0.36410361842105265,4183.923412744681,0,0,370148440,12
10,2,20,1.0,0.0,0,14,7,0,136,0,0,1496,-704,-1,0,0.33333334,0,0.0,0.0,0.0,0.7994987468671679,0,0.1549101,0.78526974,0.10995851,0.21129568,3,17,2756,0,0,1.05,0.35684647302904565,6688.467173226327,0,0,232500645,12
87,6,522,1.0,0.5747126436781609,1,9,4,0,0,0,0,113,47553,-1,0,0.0013351135,0,300.0,50.0,0.0,0.7450980392156863,0,0.04065715,0.7285098,0.17889147,0.35148352,3,22,3107,11,0,1.948718,0.40952065019074474,209431.38050165336,0,0,193003070,12
23,11,253,1.0,0.0,0,17,6,0,140,0,0,93,0,2649,1,0.046179682,9,0.0,0.0,0.0,0.9846153846153847,0,0.4524887,0.78959274,0.055429865,0.19678715,6,53,767,0,0,1.0833334,0.5522540983606558,5700.6237891538385,0,0,739883725,12
8,4,32,1.0,0.0,0,3,2,0,17,0,0,7460,30,-1,0,0.0018939395,0,0.0,0.0,0.0,0.9107142857142857,0,0.18644068,0.6967985,0.06214689,0.13865547,2,24,630,0,0,1.1666666,0.685981308411215,2930.590476190476,0,0,635333538,12
42,16,672,1.0,0.16666666666666666,0,22,4,0,85,0,1,49,28935,8,0,0.3131313,0,112.0,7.0,0.0,0.9624999999999999,0,0.09737619,0.6565094,0.1307448,0.30520156,4,18,17089,3,0,2.8701298,0.28192691396130737,65796.59898180114,0,0,800657077,12
0,0,0,1.0,1.0,1,16,3,0,0,0,0,646,1,110,0,0.006024096,0,0.0,0.0,0.0,1.0,0,0.10170251,0.72043014,0.18369175,0.42224512,3,23,2232,1,0,0,0.38799283154121866,0.0,0,0,334935232,3
79,5,395,1.0,0.0,1,10,5,0,119,0,0,1374,0,-1,1,9.302326E-4,0,0.0,0.0,0.0,0.9914285714285714,1,0.1712116,0.67449087,0.1373835,0.3754717,3,55,2842,4,0,1.0,0.3993786675871591,1791.099225897255,0,0,502037543,12
3,3,9,1.0,0.3333333333333333,0,0,6,0,17,0,1,15888,996,15888,0,0.019695614,4,3.0,1.0,0.0,0.8928571428571428,0,0.10363212,0.77290905,0.07597467,0.12805392,3,17,5960,0,0,1.0,0.3334414005511428,2629.068456375841,0,0,737464971,12
9,5,45,1.0,0.0,0,23,7,1,234,0,0,144,0,163612,2,0.009944065,0,0.0,0.0,0.0,0.9954954954954954,0,0.037356958,0.80546325,0.05116279,0.071362376,3,51,13502,4,0,1.0454545,0.4254518627812615,1560.2566987072996,0,0,500248042,1
17,5,85,1.0,0.0,1,16,7,0,20,0,0,4032,-53,9940,0,0.0054869684,0,0.0,0.0,0.0,0.9995755517826823,0,2.4307244E-4,0.8053719,0.1402528,0.21094579,4,21,41145,10,0,1.0,0.27442787036587146,340.13872888564833,0,0,241556955,12
11,4,44,1.0,0.0,1,21,1,0,53,0,0,250,7972,3,0,7.5046904E-4,0,0.0,0.0,0.0,0.9523809523809523,0,0.10439147,0.7897114,0.07779172,0.13052632,4,33,3990,0,0,1.0,0.5201946472019465,2970.1527665317144,0,0,169464006,2
11,4,44,1.0,0.0,1,21,1,0,53,0,0,250,7972,3,0,7.5046904E-4,0,0.0,0.0,0.0,0.9523809523809523,0,0.10439147,0.7897114,0.07779172,0.13052632,4,33,3990,0,0,1.0,0.5201946472019465,2970.1527665317144,0,0,169464006,11
25,8,200,1.0,0.0,0,4,2,0,0,0,0,727,0,-1,1,0.011363637,0,0.0,0.0,0.0,0.9956190476190476,0,0.17138281,0.6823278,0.07367859,0.16849817,4,17,3847,0,0,1.5,0.32916444917509313,17.56797504548999,0,0,624763332,2
25,8,200,1.0,0.0,0,4,2,0,0,0,0,727,0,-1,1,0.011363637,0,0.0,0.0,0.0,0.9956190476190476,0,0.17138281,0.6823278,0.07367859,0.16849817,4,17,3847,0,0,1.5,0.32916444917509313,17.56797504548999,0,0,624763332,11
0,0,0,1.0,1.0,1,10,5,0,250,0,1,1,-231,0,6,0.14285715,320,0.0,0.0,0.0,1.0,0,0.13733906,0.7703863,0.07188841,0.12810707,3,93,932,1,0,1.0,0.6370292887029289,53.836909871244636,0,0,617438588,12
13,4,52,1.0,0.0,1,14,5,0,237,0,0,1,0,5,10,0.06484642,39,0.0,0.0,0.0,0.9777777777777777,0,0.11969532,0.7780196,0.07725789,0.1329588,3,92,717,1,0,1.0714285,0.6426299045599152,6991.683649191895,0,0,617461362,12
4,6,24,1.0,0.0,0,15,3,0,0,0,0,3885,966,8826,0,0.026086956,0,0.0,0.0,0.0,0.9166666666666666,0,0.041639768,0.7759845,0.053905744,0.07922201,3,20,3124,7,0,1.0,0.4918347742555235,215.35467349551857,0,0,423868176,5
1,1,1,1.0,0.0,1,6,3,0,13,0,0,542,104,1,0,0.0015540016,0,0.0,0.0,0.0,0.6666666666666666,0,0.093774624,0.7923562,0.0856974,0.14084508,3,28,10166,5,0,0,0.39524545805952843,0.0,0,0,154329489,12
26,4,104,1.0,0.038461538461538464,0,6,1,1,31,0,0,8331,535,95757,0,0.04347826,0,4.0,1.0,0.0,0.9903846153846154,0,0.011622115,0.80740494,0.048978914,0.06971797,2,40,18000,34,0,1.0952381,0.48348272736428644,3269.6810421455975,0,0,59400128,12
1,8,8,1.0,0.0,0,7,4,0,149,0,0,1765,781,218942,0,0.0011741683,0,0.0,0.0,0.0,0.875,0,0.026548672,0.45575222,0.084070794,0.24358974,3,28,453,3,0,1.0,0.5619469026548672,2930.1706717123916,0,0,594171274,12
8,4,32,1.0,0.0,1,22,2,0,0,0,0,21637,50821,-1,0,0.016949153,0,0.0,0.0,0.0,1.0,1,0.00915751,0.6196581,0.12210012,0.25,2,13,1652,4,0,0,0.3083028083028083,0.0,0,0,441614680,12
22,4,88,1.0,0.0,0,15,5,0,184,0,1,5151,0,5151,1,0.12915128,9,0.0,0.0,0.0,0.9931506849315068,0,0.07300771,0.7159383,0.13264781,0.25994962,3,54,3738,2,1,1.0,0.4432515337423313,4654.661091288303,0,0,325628955,12
38,8,304,1.0,-0.02631578947368421,1,20,6,0,112,0,0,66239,-663,-1,0,0.004854369,0,-8.0,-1.0,0.0,1.0,0,0.2039305,0.8325263,0.10709199,0.20535226,3,32,3576,1,0,1.2352941,0.5368840786100826,630.7548737615854,0,0,371597557,12
0,0,0,1.0,1.0,0,15,1,0,137,0,0,1207,0,208472,1,0.0034965035,3,0.0,0.0,0.0,1.0,0,0.072386056,0.7971403,0.07506702,0.11554333,2,55,1007,0,0,1.0,0.5739750445632799,3064.934424545425,0,0,388701148,12
11,2,22,1.0,0.0,1,22,3,0,22,0,1,4,84,3,0,5.168849E-4,0,0.0,0.0,0.0,0.9545454545454546,1,0.14084508,0.75352114,0.08450704,0.16,2,11,278,1,0,1.0,0.8591549295774648,372.0287769784173,0,0,523064217,12
5,2,10,1.0,0.0,0,17,2,1,0,0,0,6073,7,-1,0,3.231018E-4,0,0.0,0.0,0.0,0.9,0,7.087172E-4,0.8029766,0.11622962,0.1694215,2,21,1423,2,0,1.0,0.4748761500353857,0.0,0,0,402363418,12
15,2,30,1.0,0.0,1,21,5,0,0,0,1,4,-60,1,0,0.014018691,0,0.0,0.0,0.0,0.96875,0,0.18096358,0.70857817,0.11398355,0.2755682,3,17,851,3,0,0,0.5799299883313885,0.0,0,0,290177038,12
0,0,0,1.0,1.0,1,20,2,0,18,0,1,4,-2796,2,0,0.0031625554,0,0.0,0.0,0.0,1.0,0,0.054500412,0.6985962,0.11725847,0.22257054,6,20,1211,5,0,0,0.5297855440826053,1024.0,0,0,364179638,12
49,4,196,1.0,0.0,0,13,6,0,23,0,0,1375,151,1,0,0.070726916,0,0.0,0.0,0.0,0.9992378048780488,0,0.054698274,0.7374089,0.12903014,0.2330408,3,20,15223,17,0,1.0,0.2677692459145501,263.0798134401892,0,0,528151806,12
31,15,465,1.0,0.0,0,5,4,0,22,0,1,13022,1212,2,0,0.53760445,4,0.0,0.0,0.0,0.9817460317460317,0,0.21280552,0.72608924,0.107996814,0.26647002,7,27,7518,0,0,1.0,0.39110994213571804,496.88108539505174,0,0,653567140,12
6,5,30,1.0,0.16666666666666666,0,21,7,1,27,0,1,31606,1,10495,0,0.044397462,0,0.0,0.0,0.0,0.9545454545454546,0,0.20045818,0.8001146,0.124856815,0.26296744,4,23,1746,0,0,0,0.4100558659217877,0.0,0,0,584117504,12
26,8,208,1.0,0.0,0,5,1,1,18,0,0,157,91,2,0,0.018691588,0,0.0,0.0,0.0,0.9969879518072289,0,0.07155963,0.7004587,0.10412844,0.19842657,4,17,2175,4,0,1.0,0.621867881548975,398.7714942528736,0,0,73707398,12
3,10,30,1.0,0.0,1,13,6,0,22,0,0,935,1420,5,0,0.0072202166,0,0.0,0.0,0.0,0.9420289855072463,1,0.131116,0.6973612,0.11627268,0.25839952,4,15,3550,4,0,1.1666666,0.35864517891286535,3816.9895006402053,0,0,370250417,5
0,0,0,1.0,1.0,0,13,1,0,8,0,0,81,0,8795,4,0.060386714,691,0.0,0.0,0.0,1.0,0,0.043717854,0.80602497,0.12968406,0.20499419,2,21,2754,2,0,1.0,0.3997060984570169,13.013798111837328,0,0,794349691,12
6,8,48,1.0,0.0,1,10,3,0,15,0,0,23,-3,0,0,2.7620496E-4,0,0.0,0.0,0.0,0.9893617021276595,0,0.053607214,0.77955914,0.12274549,0.20348836,3,20,1997,3,0,1.0,0.5057586379569354,0.0,0,0,729607007,5
6,8,48,1.0,0.0,1,10,3,0,15,0,0,23,-3,0,0,2.7620496E-4,0,0.0,0.0,0.0,0.9893617021276595,0,0.053607214,0.77955914,0.12274549,0.20348836,3,20,1997,3,0,1.0,0.5057586379569354,0.0,0,0,729607007,11
7,8,56,1.0,0.0,0,0,2,0,0,0,0,604,-2,3,0,4.617871E-4,0,0.0,0.0,0.0,0.8478260869565217,0,0.04279476,0.7860262,0.12052402,0.19354838,2,25,1149,3,0,1.3333334,0.4733624454148472,1091.5948316261633,0,0,573235408,5
7,8,56,1.0,0.0,0,0,2,0,0,0,0,604,-2,3,0,4.617871E-4,0,0.0,0.0,0.0,0.8478260869565217,0,0.04279476,0.7860262,0.12052402,0.19354838,2,25,1149,3,0,1.3333334,0.4733624454148472,1091.5948316261633,0,0,573235408,11
3,3,9,1.0,0.0,1,16,1,0,16,0,0,3581,10,-1,0,0.0010277493,0,0.0,0.0,0.0,0.8888888888888888,0,0.16993465,0.63398695,0.045751635,0.109375,2,7,127,0,0,1.0,0.9084967320261438,1845.5613048368955,0,0,149570821,2
3,3,9,1.0,0.0,1,16,1,0,16,0,0,3581,10,-1,0,0.0010277493,0,0.0,0.0,0.0,0.8888888888888888,0,0.16993465,0.63398695,0.045751635,0.109375,2,7,127,0,0,1.0,0.9084967320261438,1845.5613048368955,0,0,149570821,11
92,6,552,1.0,0.0,1,16,6,0,0,0,0,60453,-202,-1,0,0.0040816325,0,0.0,0.0,0.0,0.9695945945945946,0,0.0048125866,0.7727441,0.1344285,0.21219869,5,18,21648,9,0,1.1333333,0.32105506709856546,1762.10495195861,0,0,525883932,5
11,10,110,1.0,0.0,0,2,7,0,0,0,0,5103,-94,3699,0,0.0047201617,0,0.0,0.0,0.0,0.9970238095238095,0,0.20575221,0.6123894,0.08716814,0.2728532,3,16,2262,1,0,1.0,0.3876936316695353,28.97259062776304,0,0,662700686,12
0,0,0,1.0,1.0,0,16,5,1,158,0,0,3,0,-1,4,0.0019157088,0,0.0,0.0,0.0,1.0,0,0.16795069,0.6979969,0.117103234,0.2835821,3,57,506,0,0,1.0833334,0.6966126656848306,5238.752171224214,0,0,472279135,12
49,5,245,1.0,0.0,0,19,4,0,23,0,1,4326,32084,4272,0,0.28138527,0,0.0,0.0,0.0,0.9818181818181818,0,0.08743341,0.6829829,0.15170044,0.34178385,3,30,31607,8,0,2.4166667,0.1421243115656963,4974.987059828536,0,0,469767405,12
1,8,8,1.0,0.0,0,19,2,0,70,0,0,93,338,9686,0,0.15384616,0,0.0,0.0,0.0,0.875,0,0.014851485,0.6782178,0.06435644,0.10743801,2,21,132,8,0,1.2857143,0.9653465346534653,3663.3489177489178,0,0,370834386,12
9,4,36,1.0,0.0,1,4,7,0,41,0,0,584,17,-1,0,0.0033444816,0,0.0,0.0,0.0,0.9821428571428572,0,0.06351961,0.7945158,0.08746963,0.13592233,2,15,2878,0,0,1.0,0.44779743322927507,161.53439888811675,0,0,460391505,12
29,9,261,1.0,0.06896551724137931,0,0,7,0,48,0,1,705951,3045,525973,0,0.6769231,0,18.0,2.0,0.0,0.9863945578231292,0,0.14828584,0.75464684,0.13713342,0.29225352,3,12,2251,1,0,1.6111112,0.466336224700537,7082.022212350063,0,0,497947854,12
20,9,180,1.0,0.15,1,18,5,0,13,0,1,5857,-375,5857,0,0.023255814,12,27.0,3.0,0.0,0.9681159420289855,0,0.15004969,0.69625705,0.11725737,0.27335906,3,13,3033,3,0,1.6,0.3977455716586151,5370.851302340914,0,0,487215036,9
9,6,54,1.0,0.0,1,4,3,0,21,0,0,19517,5,-1,0,0.003076923,0,0.0,0.0,0.0,0.9930232558139535,0,0.22346751,0.89501375,0.13494968,0.2514919,3,36,4448,4,0,1.0,0.38094149908592323,993.5603517186249,0,0,263975901,12
60,14,840,1.0,0.0,0,12,6,0,28,0,1,356,113945,1,0,0.013888889,9,0.0,0.0,0.0,0.9975247524752475,0,0.23960231,0.7630489,0.076719135,0.1717359,5,27,6017,0,0,1.0,0.3193028609010194,671.8883164367627,0,0,173465943,12
5,3,15,1.0,0.2,1,1,5,0,0,0,0,832,245,-1,0,0.0012437811,0,3.0,1.0,0.0,0.9829059829059829,0,0.046225473,0.73761225,0.11972065,0.20942408,4,15,3012,3,0,1.0,0.42932281393819854,228.80212483399728,0,0,539574795,12
1,1,1,1.0,0.0,0,4,5,1,118,0,0,11,-430,1677,1,0.02689618,40,0.0,0.0,0.0,0.0,0,0.053920455,0.7829311,0.05568586,0.08270282,3,54,39987,14,0,1.0,0.38865625235074347,1108.5606514424878,0,0,165566389,12
4,11,44,1.0,0.25,1,22,1,0,19,0,0,27675,1237,-1,0,0.02173913,0,11.0,1.0,0.0,0.9193548387096775,0,0.09361702,0.6191489,0.11702128,0.28645834,6,13,415,0,0,1.3,0.6188524590163934,4535.20963855422,0,0,388779405,12
29,2,58,1.0,0.0,0,19,2,0,20,0,1,6959,340,5462,0,0.003916449,0,0.0,0.0,0.0,0.9931972789115647,0,0.15857334,0.7540188,0.11503684,0.23945625,3,50,5977,6,0,1.0,0.42328927555629914,357.20930232558135,0,0,227265971,12
11,5,55,1.0,0.0,1,21,7,0,46,0,0,2459,-306,-1,0,3.9215686E-4,0,0.0,0.0,0.0,0.9922779922779922,0,0.09961417,0.7186952,0.09259909,0.17588274,2,14,2887,4,0,1.0,0.4625826662025757,225.6441519455028,0,0,592538349,5
0,0,0,1.0,1.0,0,9,2,1,0,0,0,1074,-12,0,0,0.009756098,0,0.0,0.0,0.0,1.0,0,0.06195008,0.742144,0.07936793,0.13209803,4,20,5569,8,0,0,0.41443706230921173,0.0,0,0,642287674,12
0,0,0,1.0,1.0,1,6,1,0,22,0,0,18310,183,1,0,0.00311042,0,0.0,0.0,0.0,1.0,0,0.048175417,0.76584506,0.15252881,0.26989523,2,17,6153,7,0,3.1666667,0.3250675568272135,5227.982447586546,0,0,731414840,3
22,8,176,1.0,0.0,0,15,7,0,186,0,0,122617,0,-1,1,0.005319149,0,0.0,0.0,0.0,0.9907407407407407,0,0.1071753,0.77929157,0.10127157,0.17740652,2,30,2048,0,0,1.25,0.4164396003633061,5684.8025477707015,0,0,529456439,12
14,4,56,1.0,0.0,1,6,1,0,22,0,0,83,60,0,1,0.0023337223,1,0.0,0.0,0.0,0.9787234042553191,0,0.03521127,0.7450704,0.14366198,0.25373134,2,12,708,3,0,1.0,0.7394366197183099,101.24293785310735,0,0,249348619,12
0,0,0,1.0,1.0,1,12,3,0,0,0,0,212,1,216,0,0.004520796,0,0.0,0.0,0.0,1.0,0,0.08712541,0.8287088,0.14261931,0.23810995,3,16,5406,3,0,0,0.5009197939661516,0.0,0,0,747443211,12
0,0,0,1.0,1.0,0,11,7,0,71,0,0,264,2,14190,0,0.039644014,9,0.0,0.0,0.0,1.0,0,0.0,0.64615387,0.051282052,0.0862069,2,16,137,0,0,1.0,0.9441624365482234,3134.5018877422604,0,0,413672589,12
50,7,350,1.0,0.0,0,12,1,1,159,0,0,44,0,-1,1,6.6666666E-4,0,0.0,0.0,0.0,0.9970414201183432,0,0.12739384,0.7077435,0.122953095,0.2688107,3,57,3474,4,0,1.0909091,0.4495060373216246,3717.257640609746,0,0,419962058,12
5,2,10,1.0,0.0,1,23,4,0,18,0,0,5918,-5,-1,0,0.0057471264,0,0.0,0.0,0.0,0.8888888888888888,0,0.0,0.75757575,0.09848485,0.14942528,2,8,249,1,0,1.0,1.128787878787879,642.7171543316122,0,0,153243866,2
5,2,10,1.0,0.0,1,23,4,0,18,0,0,5918,-5,-1,0,0.0057471264,0,0.0,0.0,0.0,0.8888888888888888,0,0.0,0.75757575,0.09848485,0.14942528,2,8,249,1,0,1.0,1.128787878787879,642.7171543316122,0,0,153243866,11
69,6,414,1.0,0.0,1,9,1,0,0,0,0,28475,18,-1,0,0.0038461538,0,0.0,0.0,0.0,0.9969879518072289,0,0.0015588464,0.75759935,0.15627436,0.2605588,3,21,2679,3,0,1.0,0.3755290496344748,582.4387425548146,0,0,256593991,2
69,6,414,1.0,0.0,1,9,1,0,0,0,0,28475,18,-1,0,0.0038461538,0,0.0,0.0,0.0,0.9969879518072289,0,0.0015588464,0.75759935,0.15627436,0.2605588,3,21,2679,3,0,1.0,0.3755290496344748,582.4387425548146,0,0,256593991,11
69,6,414,1.0,-0.028985507246376812,0,21,3,0,113,0,1,6,0,6,1,0.015831135,0,-18.0,-3.0,0.0,0.978021978021978,0,0.25416997,0.33200952,0.007148531,0.101123594,4,51,1214,1,0,1.2857143,0.22239872915011913,3214.6024219161345,0,0,389175532,3
23,5,115,1.0,0.0,0,18,2,0,0,0,1,0,48,0,0,0.057142857,3,0.0,0.0,0.0,0.9736842105263158,0,0.006116208,0.65443426,0.2232416,0.52517986,2,14,800,0,0,1.0,0.5688073394495413,0.0,0,0,451542013,3
23,5,115,1.0,0.0,0,18,2,0,0,0,1,0,48,0,0,0.057142857,3,0.0,0.0,0.0,0.9736842105263158,0,0.006116208,0.65443426,0.2232416,0.52517986,2,14,800,0,0,1.0,0.5688073394495413,0.0,0,0,451542013,5
23,5,115,1.0,0.0,0,18,2,0,0,0,1,0,48,0,0,0.057142857,3,0.0,0.0,0.0,0.9736842105263158,0,0.006116208,0.65443426,0.2232416,0.52517986,2,14,800,0,0,1.0,0.5688073394495413,0.0,0,0,451542013,11
4,4,16,1.0,0.0,0,2,2,1,180,0,0,978,0,-1,1,0.0011574074,0,0.0,0.0,0.0,0.9897959183673469,1,0.1852518,0.8138489,0.07464029,0.13474026,3,57,952,2,0,1.0666667,0.46223021582733814,5687.444450172713,0,0,290859319,12
7,3,21,1.0,0.0,1,18,6,0,0,0,0,86,-62,30437,0,0.0023337223,1,0.0,0.0,0.0,0.95,0,0.0047158105,0.78629935,0.08116158,0.11587527,2,19,4194,3,0,1.75,0.4600496277915633,133.55460181211257,0,0,243004223,12
18,9,162,1.0,0.05555555555555555,1,12,6,0,0,0,0,2704,4800,3,0,0.016806724,0,17.0,2.0,0.0,0.9423270820729985,0,0.07064273,0.61899245,0.088013895,0.19119497,6,14,1543,1,0,1.9411764,0.41213720316622693,11524.811406351251,0,0,385523038,3
